precipitation,temp_max,temp_min,wind
-0.184041337219014,-1.25705944299102,-0.982434122727454,-0.793654416462753
2.13625044654292,-0.87609452375025,-0.76344167108102,0.11048895757018
0.504561385703882,-1.32508889285544,-0.862983694556672,3.37931500215079
-0.453494576623626,-1.32508889285544,-1.20142657437389,1.01463233160311
-0.0044058442826063,-1.17542410315371,-1.30096859784954,-0.237258493980948
-0.333737581332687,-0.87609452375025,-0.0865559114465898,2.96201806028943
0.833893122753963,-0.87609452375025,-1.08197614620311,1.84922621532582
-0.453494576623626,-1.10739465328929,-1.08197614620311,0.458236409121309
1.25304260627225,-1.32508889285544,-0.76344167108102,0.180038447880406
-0.453494576623626,-1.25705944299102,-1.08197614620311,2.19697366687695
-0.258889459275851,-1.55638902239448,-1.85840392931319,0.11048895757018
-0.453494576623626,-1.32508889285544,-2.07739638095962,-0.167709003670722
0.0854119021855975,-1.32508889285544,-1.75886190583754,0.666884880051986
-0.333737581332687,-1.55638902239448,-1.42041902602032,2.6142706087383
-0.453494576623626,-1.40672423269275,-1.42041902602032,-0.0981595133604965
-0.154102088396279,-1.32508889285544,-0.862983694556672,1.29283029284402
-0.453494576623626,-0.57676494434679,-0.305548363093023,2.6142706087383
-0.453494576623626,-0.794459183912943,-0.305548363093023,1.64057774439514
0.579409507760719,-1.17542410315371,-1.42041902602032,2.0578746862565
-0.378646454566789,-1.32508889285544,-1.63941147766675,-0.376357474601399
-0.453494576623626,-1.02575931345198,-1.97785435748397,-0.376357474601399
-0.453494576623626,-0.114164685268715,-1.51996104949597,-0.515456455221851
0.0854119021855975,-0.957729863587558,-0.643991242910238,-0.306807984291174
1.10334636215857,-1.25705944299102,-0.424998791263805,0.11048895757018
1.5973439677337,-1.32508889285544,-1.08197614620311,1.7796767250156
2.43564293477027,-1.10739465328929,-1.51996104949597,2.0578746862565
0.953650118044902,-1.47475368255717,-1.51996104949597,1.43192927346447
0.833893122753963,-1.17542410315371,-1.42041902602032,1.01463233160311
3.12424565769316,-0.72642973404852,-0.524540814739457,1.7796767250156
0.803953873931228,-1.02575931345198,-0.862983694556672,1.29283029284402
0.953650118044902,-0.87609452375025,-1.51996104949597,0.388686918811083
0.0854119021855975,-1.55638902239448,-1.75886190583754,-0.376357474601399
-0.154102088396279,-1.25705944299102,-1.85840392931319,-0.167709003670722
0.0854119021855975,-1.17542410315371,-1.20142657437389,2.19697366687695
-0.258889459275851,-1.02575931345198,-1.42041902602032,-0.515456455221851
0.160260024242434,-0.87609452375025,-1.30096859784954,-0.793654416462753
-0.453494576623626,-0.57676494434679,-1.51996104949597,-0.306807984291174
-0.453494576623626,-0.195800025106022,-0.982434122727454,1.36237978315424
-0.453494576623626,-0.42710015464506,-1.20142657437389,-0.376357474601399
-0.453494576623626,-0.495129604509482,-0.424998791263805,0.736434370362211
0.265047395122005,-0.277435364943329,-0.305548363093023,0.388686918811083
-0.258889459275851,-0.794459183912943,-0.206006339617372,1.84922621532582
3.64818251209102,-0.87609452375025,-0.424998791263805,0.805983860672437
0.384804390412944,-0.957729863587558,-0.643991242910238,1.01463233160311
1.52249584567686,-0.87609452375025,-1.08197614620311,0.11048895757018
-0.228950210453116,-1.02575931345198,-0.76344167108102,2.47517162811785
-0.453494576623626,0.0355001044330156,-0.76344167108102,-0.0981595133604965
-0.228950210453116,-0.644794394211213,-0.982434122727454,-0.0981595133604965
-0.453494576623626,-0.794459183912943,-1.08197614620311,-0.793654416462753
0.235108146299271,-0.957729863587558,-1.08197614620311,-1.00230288739343
-0.408585703389524,-0.72642973404852,-0.982434122727454,-0.445906964911625
-0.453494576623626,-0.0461352354042915,-1.30096859784954,0.736434370362211
-0.453494576623626,0.634159263239937,-0.206006339617372,0.59733538974176
-0.453494576623626,0.484494473538206,-0.424998791263805,-0.793654416462753
-0.453494576623626,0.185164894134746,0.132436540199844,-0.0286100230502707
-0.109193215162178,-0.72642973404852,-0.206006339617372,-0.445906964911625
-0.378646454566789,-0.345464814807752,-0.524540814739457,-0.445906964911625
-0.453494576623626,-0.195800025106022,-0.862983694556672,0.527785899431534
-0.453494576623626,-0.114164685268715,-0.982434122727454,-0.167709003670722
-0.453494576623626,-0.0461352354042915,-0.206006339617372,-0.237258493980948
0.759045000697126,-0.42710015464506,-0.305548363093023,1.7796767250156
-0.184041337219014,-0.87609452375025,-0.76344167108102,-0.863203906772979
-0.184041337219014,-0.42710015464506,-0.206006339617372,0.458236409121309
1.17819448421541,-0.345464814807752,-0.643991242910238,-0.445906964911625
0.534500634526617,-0.42710015464506,-0.305548363093023,-0.376357474601399
-0.453494576623626,0.484494473538206,-0.76344167108102,-0.654555435842302
-0.453494576623626,0.933488842643397,0.0129861120290619,-0.445906964911625
-0.453494576623626,0.715794603077244,0.132436540199844,0.180038447880406
0.190199273065169,-0.345464814807752,0.351428991846277,-0.306807984291174
1.14825523539268,0.0355001044330156,0.132436540199844,-0.445906964911625
0.115351151008332,-0.345464814807752,-0.305548363093023,1.36237978315424
-0.333737581332687,-0.42710015464506,-0.424998791263805,1.08418182191334
-0.453494576623626,-0.0461352354042915,0.0129861120290619,-0.515456455221851
0.190199273065169,-0.114164685268715,0.132436540199844,-1.14140186801388
0.190199273065169,-0.495129604509482,-0.206006339617372,3.30976551184056
-0.378646454566789,-0.644794394211213,-0.424998791263805,2.19697366687695
-0.378646454566789,-0.42710015464506,-0.524540814739457,-0.515456455221851
2.31588593947933,-0.72642973404852,-0.206006339617372,0.11048895757018
-0.184041337219014,-0.57676494434679,-0.424998791263805,0.945082841292888
-0.453494576623626,-0.42710015464506,-0.643991242910238,-0.654555435842302
-0.453494576623626,0.185164894134746,-0.643991242910238,-0.585005945532076
-0.453494576623626,1.0151241824807,-0.424998791263805,-0.724104926152527
-0.453494576623626,0.253194343999169,0.231978563675495,-0.167709003670722
-0.453494576623626,-0.42710015464506,-0.305548363093023,0.458236409121309
-0.453494576623626,-0.277435364943329,-0.862983694556672,-0.167709003670722
-0.453494576623626,0.253194343999169,-0.76344167108102,0.736434370362211
-0.453494576623626,1.08315363234513,-0.305548363093023,0.11048895757018
-0.453494576623626,1.24642431201974,0.231978563675495,0.666884880051986
-0.453494576623626,1.39608910172147,0.908864323309926,0.388686918811083
-0.453494576623626,1.08315363234513,0.231978563675495,0.59733538974176
-0.453494576623626,0.402859133700899,0.231978563675495,0.180038447880406
-0.453494576623626,0.185164894134746,-0.305548363093023,-0.237258493980948
-0.453494576623626,-0.114164685268715,-0.0865559114465898,-0.0981595133604965
-0.453494576623626,0.402859133700899,-0.206006339617372,-1.21095135832411
0.504561385703882,-0.277435364943329,0.689871871663492,-1.35005033894456
1.6422528409678,0.0355001044330156,0.351428991846277,0.527785899431534
0.45965251246978,-0.495129604509482,0.132436540199844,1.08418182191334
-0.408585703389524,-0.277435364943329,0.132436540199844,2.12742417656672
-0.453494576623626,0.103529554297438,0.132436540199844,0.0409394672599547
-0.453494576623626,0.783824052941667,0.132436540199844,-0.0981595133604965
-0.453494576623626,0.783824052941667,0.132436540199844,0.249587938190632
-0.453494576623626,0.103529554297438,0.689871871663492,0.319137428500858
-0.453494576623626,0.0355001044330156,0.351428991846277,0.11048895757018
-0.453494576623626,-0.0461352354042915,-0.0865559114465898,-1.00230288739343
-0.408585703389524,0.334829683836476,0.57042144349271,-1.21095135832411
0.115351151008332,0.185164894134746,0.789413895139144,-0.376357474601399
0.534500634526617,0.484494473538206,0.908864323309926,0.319137428500858
-0.408585703389524,0.334829683836476,0.470879420017059,0.319137428500858
-0.453494576623626,0.103529554297438,0.231978563675495,-0.237258493980948
-0.258889459275851,-0.495129604509482,0.132436540199844,-0.0981595133604965
1.94164532919514,-0.42710015464506,0.0129861120290619,0.0409394672599547
-0.453494576623626,-0.0461352354042915,-0.424998791263805,0.11048895757018
2.01649345125198,-0.0461352354042915,0.132436540199844,0.180038447880406
-0.228950210453116,-0.195800025106022,0.0129861120290619,-0.167709003670722
-0.453494576623626,0.103529554297438,0.0129861120290619,1.01463233160311
-0.453494576623626,0.334829683836476,0.351428991846277,-0.237258493980948
-0.453494576623626,0.933488842643397,0.351428991846277,-1.00230288739343
-0.333737581332687,0.253194343999169,0.908864323309926,0.458236409121309
-0.453494576623626,-0.0461352354042915,0.57042144349271,0.736434370362211
-0.453494576623626,0.103529554297438,0.351428991846277,-0.376357474601399
-0.453494576623626,0.783824052941667,0.231978563675495,-1.07185237770366
-0.453494576623626,0.634159263239937,1.34684922660279,0.59733538974176
-0.453494576623626,0.334829683836476,0.689871871663492,2.19697366687695
-0.0044058442826063,0.103529554297438,0.351428991846277,0.388686918811083
-0.303798332509953,0.402859133700899,0.351428991846277,-0.167709003670722
-0.453494576623626,1.08315363234513,0.351428991846277,-0.167709003670722
-0.453494576623626,1.0151241824807,0.689871871663492,-0.793654416462753
1.89673645596104,-0.345464814807752,0.689871871663492,-0.932753397083205
0.833893122753963,-0.114164685268715,0.231978563675495,-0.515456455221851
-0.453494576623626,0.402859133700899,0.231978563675495,-0.863203906772979
-0.378646454566789,0.402859133700899,0.57042144349271,-0.0981595133604965
-0.453494576623626,0.253194343999169,0.470879420017059,0.11048895757018
-0.453494576623626,0.865459392778974,0.132436540199844,-1.00230288739343
-0.453494576623626,0.783824052941667,0.689871871663492,-0.515456455221851
-0.408585703389524,0.715794603077244,1.34684922660279,-0.932753397083205
-0.0044058442826063,0.484494473538206,1.00840634678558,-0.585005945532076
-0.453494576623626,0.484494473538206,0.789413895139144,-0.654555435842302
-0.154102088396279,0.334829683836476,0.689871871663492,-0.793654416462753
0.414743639235678,0.253194343999169,0.470879420017059,1.91877570563605
-0.453494576623626,0.566129813375514,0.231978563675495,0.388686918811083
-0.453494576623626,1.08315363234513,0.470879420017059,-0.0981595133604965
-0.453494576623626,1.16478897218243,0.57042144349271,-0.793654416462753
-0.453494576623626,1.39608910172147,0.908864323309926,0.388686918811083
-0.453494576623626,1.61378334128763,1.22739879843201,-0.306807984291174
-0.228950210453116,1.16478897218243,0.908864323309926,-0.863203906772979
-0.453494576623626,1.0151241824807,0.57042144349271,-0.654555435842302
-0.453494576623626,1.5457538914232,1.00840634678558,-0.237258493980948
-0.453494576623626,1.24642431201974,1.00840634678558,-0.376357474601399
-0.378646454566789,0.933488842643397,1.12785677495636,-0.724104926152527
-0.453494576623626,1.16478897218243,1.34684922660279,-0.724104926152527
-0.453494576623626,0.334829683836476,1.00840634678558,0.388686918811083
-0.408585703389524,1.31445376188417,1.00840634678558,-0.515456455221851
-0.453494576623626,0.715794603077244,1.34684922660279,-0.445906964911625
-0.453494576623626,0.634159263239937,1.22739879843201,-0.237258493980948
-0.453494576623626,1.16478897218243,1.22739879843201,-0.724104926152527
1.82188833390421,0.402859133700899,1.12785677495636,0.527785899431534
-0.453494576623626,1.0151241824807,1.12785677495636,-0.654555435842302
-0.303798332509953,0.566129813375514,0.789413895139144,0.458236409121309
-0.453494576623626,0.334829683836476,0.57042144349271,0.0409394672599547
-0.453494576623626,0.933488842643397,0.789413895139144,0.736434370362211
-0.453494576623626,1.39608910172147,0.908864323309926,-0.445906964911625
-0.453494576623626,1.24642431201974,0.908864323309926,-0.724104926152527
-0.453494576623626,0.334829683836476,1.12785677495636,-0.306807984291174
-0.453494576623626,0.783824052941667,1.00840634678558,-1.07185237770366
-0.453494576623626,0.865459392778974,1.34684922660279,-0.863203906772979
-0.453494576623626,0.402859133700899,1.00840634678558,-0.167709003670722
-0.453494576623626,0.865459392778974,1.12785677495636,-0.306807984291174
-0.453494576623626,1.0151241824807,1.00840634678558,-0.724104926152527
-0.453494576623626,0.933488842643397,0.789413895139144,-0.515456455221851
-0.453494576623626,1.4641185515859,0.908864323309926,0.458236409121309
-0.453494576623626,2.37571317976916,1.68529210642001,0.319137428500858
-0.453494576623626,2.37571317976916,1.90428455806644,-0.932753397083205
-0.453494576623626,1.61378334128763,1.46629965477357,-0.515456455221851
-0.453494576623626,0.634159263239937,1.34684922660279,-0.445906964911625
-0.453494576623626,0.783824052941667,1.34684922660279,-0.0981595133604965
-0.453494576623626,1.08315363234513,1.22739879843201,0.388686918811083
-0.453494576623626,1.24642431201974,0.789413895139144,-0.654555435842302
-0.453494576623626,1.61378334128763,1.00840634678558,-0.515456455221851
-0.453494576623626,1.92671881066397,1.34684922660279,-0.167709003670722
-0.453494576623626,1.92671881066397,1.34684922660279,-0.306807984291174
-0.453494576623626,1.69541868112493,1.12785677495636,-0.306807984291174
-0.453494576623626,1.99474826052839,1.68529210642001,1.01463233160311
-0.453494576623626,2.44374262963358,2.00382658154209,-0.306807984291174
-0.453494576623626,2.22604839006743,1.56584167824923,-1.00230288739343
-0.453494576623626,0.715794603077244,1.22739879843201,-0.167709003670722
-0.453494576623626,0.933488842643397,1.34684922660279,-0.376357474601399
-0.453494576623626,1.24642431201974,1.34684922660279,-0.932753397083205
-0.453494576623626,0.933488842643397,1.00840634678558,-0.167709003670722
-0.453494576623626,0.783824052941667,1.00840634678558,-0.654555435842302
-0.453494576623626,0.634159263239937,1.12785677495636,0.388686918811083
-0.453494576623626,0.783824052941667,0.351428991846277,0.0409394672599547
-0.453494576623626,1.31445376188417,0.689871871663492,-0.0286100230502707
-0.453494576623626,0.634159263239937,0.789413895139144,0.11048895757018
-0.453494576623626,1.0151241824807,1.00840634678558,-1.00230288739343
-0.453494576623626,0.865459392778974,0.789413895139144,-0.0286100230502707
-0.453494576623626,0.865459392778974,1.00840634678558,-0.585005945532076
-0.453494576623626,0.865459392778974,0.908864323309926,-0.932753397083205
-0.453494576623626,0.783824052941667,0.470879420017059,-0.237258493980948
-0.453494576623626,0.715794603077244,0.470879420017059,-0.793654416462753
-0.453494576623626,0.634159263239937,0.351428991846277,-0.863203906772979
-0.453494576623626,0.865459392778974,0.908864323309926,0.0409394672599547
-0.453494576623626,1.08315363234513,0.57042144349271,-0.0981595133604965
-0.453494576623626,1.31445376188417,0.689871871663492,-0.445906964911625
-0.453494576623626,1.61378334128763,1.22739879843201,0.666884880051986
-0.453494576623626,2.14441305023012,1.00840634678558,-0.0981595133604965
-0.453494576623626,1.16478897218243,1.00840634678558,-0.167709003670722
-0.408585703389524,0.334829683836476,1.12785677495636,1.22328080253379
-0.408585703389524,0.484494473538206,0.689871871663492,0.458236409121309
-0.453494576623626,0.484494473538206,0.132436540199844,0.666884880051986
-0.453494576623626,0.783824052941667,0.351428991846277,1.64057774439514
-0.453494576623626,1.5457538914232,0.689871871663492,0.249587938190632
-0.453494576623626,1.31445376188417,0.57042144349271,-1.21095135832411
-0.453494576623626,0.783824052941667,0.57042144349271,-0.932753397083205
-0.453494576623626,1.08315363234513,0.231978563675495,-0.654555435842302
-0.453494576623626,1.5457538914232,0.689871871663492,-0.724104926152527
-0.453494576623626,1.5457538914232,0.689871871663492,-1.28050084863433
-0.453494576623626,1.0151241824807,0.689871871663492,-0.932753397083205
-0.453494576623626,0.402859133700899,0.351428991846277,-0.515456455221851
-0.453494576623626,-0.0461352354042915,0.908864323309926,-0.793654416462753
-0.408585703389524,0.402859133700899,0.689871871663492,-1.48914931956501
-0.453494576623626,0.402859133700899,0.351428991846277,-1.28050084863433
-0.453494576623626,0.634159263239937,0.351428991846277,-1.00230288739343
-0.453494576623626,0.402859133700899,0.57042144349271,-1.07185237770366
-0.453494576623626,0.402859133700899,0.231978563675495,-1.07185237770366
-0.453494576623626,0.865459392778974,0.351428991846277,-1.07185237770366
-0.453494576623626,1.16478897218243,0.789413895139144,-1.48914931956501
-0.453494576623626,0.566129813375514,0.789413895139144,0.736434370362211
-0.453494576623626,0.634159263239937,-0.0865559114465898,-0.0981595133604965
-0.453494576623626,0.933488842643397,0.132436540199844,-0.167709003670722
-0.453494576623626,0.185164894134746,0.351428991846277,0.59733538974176
-0.453494576623626,0.334829683836476,-0.0865559114465898,2.82291907966898
-0.453494576623626,0.334829683836476,0.0129861120290619,2.26652315718718
-0.453494576623626,0.715794603077244,0.132436540199844,1.71012723470537
-0.453494576623626,1.0151241824807,-0.0865559114465898,1.29283029284402
-0.453494576623626,1.0151241824807,-0.0865559114465898,-1.35005033894456
-0.453494576623626,0.634159263239937,-0.0865559114465898,-0.932753397083205
-0.453494576623626,-0.0461352354042915,0.132436540199844,-1.14140186801388
-0.453494576623626,-0.57676494434679,0.0129861120290619,-1.28050084863433
-0.453494576623626,-0.345464814807752,-0.206006339617372,-1.35005033894456
-0.154102088396279,-0.345464814807752,0.132436540199844,0.945082841292888
0.265047395122005,-0.114164685268715,0.789413895139144,0.458236409121309
2.01649345125198,0.185164894134746,1.00840634678558,0.11048895757018
0.729105751874392,0.103529554297438,0.57042144349271,0.945082841292888
-0.453494576623626,-0.0461352354042915,0.0129861120290619,1.57102825408492
-0.453494576623626,-0.277435364943329,-0.424998791263805,-1.14140186801388
2.66018730094078,0.185164894134746,-0.305548363093023,-0.863203906772979
0.265047395122005,-0.195800025106022,0.231978563675495,1.43192927346447
-0.378646454566789,-0.72642973404852,-0.424998791263805,1.71012723470537
0.504561385703882,-0.644794394211213,-0.76344167108102,-0.376357474601399
0.878801995988065,-1.17542410315371,-0.982434122727454,-0.445906964911625
-0.453494576623626,-0.72642973404852,-0.524540814739457,-0.167709003670722
0.609348756583453,-0.644794394211213,-0.424998791263805,-0.793654416462753
-0.453494576623626,-0.644794394211213,-0.305548363093023,-1.21095135832411
-0.228950210453116,-0.72642973404852,-0.206006339617372,-0.515456455221851
3.00448866240222,-0.277435364943329,0.231978563675495,1.29283029284402
0.45965251246978,-0.277435364943329,0.351428991846277,0.388686918811083
1.17819448421541,-0.114164685268715,0.351428991846277,1.15373131222357
4.7110258452981,-0.195800025106022,0.789413895139144,-0.306807984291174
1.71710096302463,-0.114164685268715,0.57042144349271,-0.376357474601399
0.998558991279003,-0.195800025106022,0.470879420017059,-0.167709003670722
0.384804390412944,-0.195800025106022,0.470879420017059,-1.55869880987524
-0.378646454566789,-0.114164685268715,0.57042144349271,0.249587938190632
0.759045000697126,0.185164894134746,0.908864323309926,0.388686918811083
-0.333737581332687,-0.195800025106022,-0.0865559114465898,0.527785899431534
-0.408585703389524,-0.495129604509482,-0.305548363093023,0.180038447880406
-0.453494576623626,-0.57676494434679,-0.862983694556672,0.11048895757018
-0.453494576623626,-0.87609452375025,-1.42041902602032,0.11048895757018
-0.453494576623626,-1.02575931345198,-1.42041902602032,-0.863203906772979
-0.453494576623626,-1.17542410315371,-1.75886190583754,-0.724104926152527
1.82188833390421,-1.02575931345198,-1.42041902602032,-0.167709003670722
0.0854119021855975,-0.495129604509482,-0.424998791263805,-0.167709003670722
0.339895517178842,-0.72642973404852,-0.0865559114465898,-0.515456455221851
-0.333737581332687,-0.72642973404852,-0.643991242910238,-0.445906964911625
-0.453494576623626,-0.957729863587558,-1.08197614620311,-0.585005945532076
0.384804390412944,-0.957729863587558,-1.20142657437389,-1.14140186801388
0.45965251246978,-0.57676494434679,-0.424998791263805,1.43192927346447
0.729105751874392,-0.87609452375025,-0.424998791263805,1.15373131222357
7.64507222992609,-0.42710015464506,0.0129861120290619,1.91877570563605
0.115351151008332,-0.72642973404852,-0.206006339617372,0.666884880051986
1.22310335744951,-1.10739465328929,-0.862983694556672,1.57102825408492
-0.453494576623626,-1.02575931345198,-1.08197614620311,-1.21095135832411
4.33678523501391,-0.957729863587558,-0.424998791263805,-0.585005945532076
-0.453494576623626,-1.02575931345198,-0.862983694556672,-1.41959982925478
-0.453494576623626,-1.10739465328929,-1.42041902602032,0.249587938190632
-0.453494576623626,-0.957729863587558,-1.30096859784954,0.388686918811083
-0.453494576623626,-0.87609452375025,-1.30096859784954,-1.21095135832411
-0.034345093105341,-0.957729863587558,-1.20142657437389,-0.237258493980948
-0.228950210453116,-0.495129604509482,-0.0865559114465898,0.666884880051986
4.87569171382314,-0.195800025106022,-0.0865559114465898,0.945082841292888
0.160260024242434,-0.42710015464506,0.0129861120290619,1.57102825408492
2.48055180800437,-1.10739465328929,-0.206006339617372,2.0578746862565
1.49255659685412,-0.957729863587558,-0.206006339617372,0.805983860672437
1.67219208979053,-0.644794394211213,-0.206006339617372,2.0578746862565
-0.228950210453116,-1.02575931345198,-0.76344167108102,1.22328080253379
-0.228950210453116,-1.25705944299102,-0.424998791263805,1.29283029284402
-0.303798332509953,-1.17542410315371,-0.982434122727454,0.945082841292888
-0.453494576623626,-1.32508889285544,-0.982434122727454,-0.863203906772979
-0.228950210453116,-1.32508889285544,-1.08197614620311,-0.793654416462753
-0.378646454566789,-1.25705944299102,-0.524540814739457,-1.00230288739343
-0.0044058442826063,-1.17542410315371,-0.524540814739457,0.875533350982663
0.759045000697126,-1.32508889285544,-0.76344167108102,-0.863203906772979
-0.109193215162178,-1.25705944299102,-0.982434122727454,-0.306807984291174
0.729105751874392,-1.40672423269275,-1.42041902602032,-1.07185237770366
0.339895517178842,-1.63802436223179,-1.51996104949597,1.29283029284402
2.92964054034539,-1.32508889285544,-0.982434122727454,1.57102825408492
-0.154102088396279,-1.10739465328929,-1.30096859784954,4.35300786649395
0.0405030289514955,-1.70605381209621,-1.51996104949597,1.43192927346447
1.5973439677337,-1.10739465328929,-1.30096859784954,1.7796767250156
1.52249584567686,-1.25705944299102,-1.51996104949597,0.319137428500858
-0.184041337219014,-1.10739465328929,-1.97785435748397,-1.07185237770366
0.0405030289514955,-1.10739465328929,-0.862983694556672,0.180038447880406
0.534500634526617,-1.25705944299102,-0.982434122727454,-0.515456455221851
-0.408585703389524,-1.47475368255717,-1.08197614620311,-0.306807984291174
1.56740471891096,-1.47475368255717,-1.08197614620311,0.666884880051986
0.235108146299271,-1.32508889285544,-0.982434122727454,1.15373131222357
0.160260024242434,-1.17542410315371,-0.982434122727454,-0.0286100230502707
-0.453494576623626,-1.10739465328929,-0.862983694556672,-1.07185237770366
-0.228950210453116,-1.55638902239448,-0.982434122727454,-1.07185237770366
-0.453494576623626,-1.63802436223179,-1.63941147766675,-1.00230288739343
-0.453494576623626,-1.78768915193352,-1.85840392931319,-0.863203906772979
-0.453494576623626,-1.55638902239448,-2.1968468091304,-0.376357474601399
-0.453494576623626,-1.40672423269275,-1.85840392931319,-0.0286100230502707
0.160260024242434,-1.32508889285544,-1.97785435748397,-0.167709003670722
-0.0792539663394429,-0.87609452375025,-1.20142657437389,-0.306807984291174
-0.0044058442826063,-1.32508889285544,-0.76344167108102,-0.0981595133604965
-0.154102088396279,-1.25705944299102,-1.08197614620311,-0.167709003670722
-0.109193215162178,-0.87609452375025,-0.76344167108102,2.82291907966898
1.98655420242925,-0.644794394211213,-0.524540814739457,2.12742417656672
5.29484119734142,-0.87609452375025,-1.30096859784954,1.29283029284402
-0.408585703389524,-1.78768915193352,-1.75886190583754,-0.793654416462753
-0.453494576623626,-1.85571860179794,-2.1968468091304,-0.932753397083205
-0.453494576623626,-1.85571860179794,-2.41583926077684,-0.863203906772979
-0.453494576623626,-1.93735394163525,-2.51538128425249,-1.21095135832411
-0.453494576623626,-1.78768915193352,-2.07739638095962,-1.35005033894456
-0.453494576623626,-1.32508889285544,-1.75886190583754,-0.654555435842302
-0.453494576623626,-1.40672423269275,-2.41583926077684,-1.00230288739343
-0.453494576623626,-1.70605381209621,-2.1968468091304,-1.55869880987524
-0.453494576623626,-1.78768915193352,-1.85840392931319,-1.35005033894456
-0.453494576623626,-2.08701873133698,-1.75886190583754,-0.932753397083205
-0.453494576623626,-1.78768915193352,-1.75886190583754,-0.793654416462753
-0.453494576623626,-1.93735394163525,-1.97785435748397,-1.48914931956501
-0.453494576623626,-1.78768915193352,-1.97785435748397,-1.83689677111614
0.309956268356107,-1.25705944299102,-1.20142657437389,-0.0981595133604965
0.414743639235678,-1.25705944299102,-1.42041902602032,-0.445906964911625
-0.0044058442826063,-0.794459183912943,-1.08197614620311,-0.793654416462753
-0.109193215162178,-1.10739465328929,-0.862983694556672,0.875533350982663
-0.184041337219014,-1.47475368255717,-0.862983694556672,0.875533350982663
0.729105751874392,-1.40672423269275,-0.982434122727454,-0.0286100230502707
0.190199273065169,-1.10739465328929,-0.643991242910238,0.458236409121309
0.0854119021855975,-1.02575931345198,-0.305548363093023,0.458236409121309
-0.0044058442826063,-0.957729863587558,-0.206006339617372,0.527785899431534
-0.408585703389524,-0.644794394211213,-0.643991242910238,-0.237258493980948
-0.453494576623626,-1.40672423269275,-1.08197614620311,-0.863203906772979
-0.109193215162178,-1.02575931345198,-1.08197614620311,-0.237258493980948
-0.453494576623626,-0.794459183912943,-0.305548363093023,-0.445906964911625
0.0405030289514955,-0.87609452375025,-0.305548363093023,1.29283029284402
